partition,label
"['smaller', 'genus', 'case', 'may', 'put', 'anoth', 'way', 'may', 'said', 'larger', 'genus', 'number', 'varieti', 'incipi', 'speci', 'greater', 'averag', 'manufactur', 'mani', 'speci', 'alreadi', 'manufactur', 'still', 'certain', 'extent', 'resembl', 'varieti', 'differ', 'le', 'usual', 'amount', 'differ', 'moreov', 'speci', 'larg', 'genus', 'relat', 'manner', 'varieti', 'one', 'speci', 'relat', 'naturalist', 'pretend', 'speci', 'genu', 'equal', 'distinct', 'may', 'gener', 'divid', 'subgenus', 'section', 'lesser', 'group', 'fri', 'well', 'remark', 'littl', 'group', 'speci', 'gener', 'cluster', 'like', 'satellit', 'around']",b
"['certain', 'speci', 'varieti', 'group', 'form', 'unequ', 'relat', 'cluster', 'round', 'certain', 'formsthat', 'round', 'parentspeci', 'undoubtedli', 'one', 'import', 'point', 'differ', 'varieti', 'speci', 'name', 'amount', 'differ', 'varieti', 'compar', 'parentspeci', 'much', 'le', 'speci', 'genu', 'come', 'discus', 'principl', 'call', 'diverg', 'charact', 'shall', 'see', 'may', 'explain', 'lesser', 'differ', 'varieti', 'tend', 'increas', 'greater', 'differ', 'speci', 'one', 'point', 'seem', 'worth', 'notic', 'varieti', 'gener', 'much', 'restrict', 'rang', 'statement', 'inde', 'scarc']",b
"['truism', 'varieti', 'found', 'wider', 'rang', 'suppos', 'parentspeci', 'denomin', 'ought', 'revers', 'also', 'reason', 'believ', 'speci', 'close', 'alli', 'speci', 'far', 'resembl', 'varieti', 'often', 'much', 'restrict', 'rang', 'instanc', 'mr', 'h', 'c', 'watson', 'mark', 'wellsift', 'london', 'catalogu', 'plant', '4th', 'edit', '63', 'plant', 'therein', 'rank', 'speci', 'consid', 'close', 'alli', 'speci', 'doubt', 'valu', '63', 'reput', 'speci', 'rang', 'averag', '69', 'provinc', 'mr', 'watson', 'divid', 'great', 'britain', 'catalogu', '53', 'acknowledg', 'varieti', 'record', 'rang', '77', 'provinc']",b
"['wherea', 'speci', 'varieti', 'belong', 'rang', '143', 'provinc', 'acknowledg', 'varieti', 'nearli', 'restrict', 'averag', 'rang', 'close', 'alli', 'form', 'mark', 'mr', 'watson', 'doubt', 'speci', 'almost', 'univers', 'rank', 'british', 'botanist', 'good', 'true', 'speci', 'final', 'varieti', 'gener', 'charact', 'speci', 'distinguish', 'speci', 'except', 'firstli', 'discoveri', 'intermedi', 'link', 'form', 'occurr', 'link', 'affect', 'actual', 'charact', 'form', 'connect', 'except', 'secondli', 'certain', 'amount', 'differ', 'two', 'form', 'differ', 'littl', 'gener', 'rank', 'varieti', 'notwithstand', 'intermedi', 'link', 'form']",b
"['discov', 'amount', 'differ', 'consid', 'necessari', 'give', 'two', 'form', 'rank', 'speci', 'quit', 'indefinit', 'genus', 'averag', 'number', 'speci', 'countri', 'speci', 'genus', 'averag', 'number', 'varieti', 'larg', 'genus', 'speci', 'apt', 'close', 'unequ', 'alli', 'togeth', 'form', 'littl', 'cluster', 'round', 'certain', 'speci', 'speci', 'close', 'alli', 'speci', 'appar', 'restrict', 'rang', 'sever', 'respect', 'speci', 'larg', 'genus', 'present', 'strong', 'analog', 'varieti', 'clearli', 'understand', 'analog', 'speci', 'exist', 'varieti', 'thu', 'origin', 'wherea', 'analog', 'utterli', 'inexplic', 'speci', 'independ', 'creat', 'also', 'seen']",b
"['flourish', 'domin', 'speci', 'larger', 'genus', 'averag', 'vari', 'varieti', 'shall', 'hereaft', 'see', 'tend', 'becom', 'convert', 'new', 'distinct', 'speci', 'larger', 'genus', 'thu', 'tend', 'becom', 'larger', 'throughout', 'natur', 'form', 'life', 'domin', 'tend', 'becom', 'still', 'domin', 'leav', 'mani', 'modifi', 'domin', 'descend', 'step', 'hereaft', 'explain', 'larger', 'genus', 'also', 'tend', 'break', 'smaller', 'genus', 'thu', 'form', 'life', 'throughout', 'univers', 'becom', 'divid', 'group', 'subordin', 'group', 'chapter', 'iii', 'struggl', 'exist', 'bear', 'natur', 'select', 'term', 'use', 'wide', 'sen', 'geometr', 'power', 'increas', 'rapid', 'increas', 'naturalis', 'anim', 'plant', 'natur', 'check', 'increas', 'competit', 'univers', 'effect']",b
"['climat', 'protect', 'number', 'individu', 'complex', 'relat', 'anim', 'plant', 'throughout', 'natur', 'struggl', 'life', 'sever', 'individu', 'varieti', 'speci', 'often', 'sever', 'speci', 'genu', 'relat', 'organ', 'organ', 'import', 'relat', 'enter', 'subject', 'chapter', 'must', 'make', 'preliminari', 'remark', 'show', 'struggl', 'exist', 'bear', 'natur', 'select', 'seen', 'last', 'chapter', 'amongst', 'organ', 'be', 'state', 'natur', 'individu', 'variabl', 'inde', 'awar', 'ever', 'disput', 'immateri', 'u', 'whether', 'multitud', 'doubt', 'form', 'call', 'speci', 'subspeci', 'varieti', 'rank', 'instanc', 'two', 'three', 'hundr']",b
"['doubt', 'form', 'british', 'plant', 'entitl', 'hold', 'exist', 'wellmark', 'varieti', 'admit', 'mere', 'exist', 'individu', 'variabl', 'wellmark', 'varieti', 'though', 'necessari', 'foundat', 'work', 'help', 'u', 'littl', 'understand', 'speci', 'aris', 'natur', 'exquisit', 'adapt', 'one', 'part', 'organis', 'anoth', 'part', 'condit', 'life', 'one', 'distinct', 'organ', 'anoth', 'perfect', 'see', 'beauti', 'coadapt', 'plainli', 'woodpeck', 'missleto', 'littl', 'le', 'plainli', 'humblest', 'parasit', 'cling', 'hair', 'quadrup', 'feather', 'bird', 'structur', 'beetl', 'dive', 'water', 'plume', 'seed', 'waft', 'gentlest']",b
"['breez', 'short', 'see', 'beauti', 'adapt', 'everywher', 'everi', 'part', 'organ', 'world', 'may', 'ask', 'varieti', 'call', 'incipi', 'speci', 'becom', 'ultim', 'convert', 'good', 'distinct', 'speci', 'case', 'obvious', 'differ', 'far', 'varieti', 'speci', 'group', 'speci', 'constitut', 'call', 'distinct', 'genus', 'differ', 'speci', 'genu', 'aris', 'result', 'shall', 'fulli', 'see', 'next', 'chapter', 'follow', 'inevit', 'struggl', 'life', 'owe', 'struggl', 'life', 'variat', 'howev', 'slight', 'whatev', 'caus', 'proceed', 'degre', 'profit']",b
"['individu', 'speci', 'infinit', 'complex', 'relat', 'organ', 'be', 'extern', 'natur', 'tend', 'preserv', 'individu', 'gener', 'inherit', 'offspr', 'offspr', 'also', 'thu', 'better', 'chanc', 'surviv', 'mani', 'individu', 'speci', 'period', 'born', 'small', 'number', 'surviv', 'call', 'principl', 'slight', 'variat', 'use', 'preserv', 'term', 'natur', 'select', 'order', 'mark', 'relat', 'man', 'power', 'select', 'seen', 'man', 'select', 'certainli', 'produc', 'great', 'result', 'adapt', 'organ', 'be', 'use', 'accumul', 'slight', 'use', 'variat', 'given', 'hand']",b
"['natur', 'natur', 'select', 'shall', 'hereaft', 'see', 'power', 'incessantli', 'readi', 'action', 'immeasur', 'superior', 'man', 'feebl', 'effort', 'work', 'natur', 'art', 'discus', 'littl', 'detail', 'struggl', 'exist', 'futur', 'work', 'subject', 'shall', 'treat', 'well', 'deserv', 'much', 'greater', 'length', 'elder', 'de', 'candol', 'lyell', 'larg', 'philosoph', 'shown', 'organ', 'be', 'expo', 'sever', 'competit', 'regard', 'plant', 'one', 'treat', 'subject', 'spirit', 'abil', 'w', 'herbert', 'dean', 'manchest', 'evid', 'result', 'great', 'horticultur', 'knowledg', 'noth', 'easier', 'admit', 'word', 'truth', 'univers', 'struggl', 'life']",b
"['difficultat', 'least', 'found', 'sothan', 'constantli', 'bear', 'conclus', 'mind', 'yet', 'unless', 'thoroughli', 'engrain', 'mind', 'convinc', 'whole', 'economi', 'natur', 'everi', 'fact', 'distribut', 'rariti', 'abund', 'extinct', 'variat', 'dimli', 'seen', 'quit', 'misunderstood', 'behold', 'face', 'natur', 'bright', 'glad', 'often', 'see', 'superabund', 'food', 'see', 'forget', 'bird', 'idli', 'sing', 'round', 'u', 'mostli', 'live', 'insect', 'seed', 'thu', 'constantli', 'destroy', 'life', 'forget', 'larg', 'songster', 'egg', 'nestl', 'destroy', 'bird', 'beast', 'prey', 'alway', 'bear', 'mind', 'though', 'food', 'may', 'superabund']",b
"['season', 'recur', 'year', 'premis', 'use', 'term', 'struggl', 'exist', 'larg', 'metaphor', 'sen', 'includ', 'depend', 'one', 'anoth', 'includ', 'import', 'life', 'individu', 'success', 'leav', 'progeni', 'two', 'canin', 'anim', 'time', 'dearth', 'may', 'truli', 'said', 'struggl', 'shall', 'get', 'food', 'live', 'plant', 'edg', 'desert', 'said', 'struggl', 'life', 'drought', 'though', 'properli', 'said', 'depend', 'moistur', 'plant', 'annual', 'produc', 'thousand', 'seed', 'averag', 'one', 'come', 'matur', 'may', 'truli', 'said', 'struggl', 'plant']",b
"['kind', 'alreadi', 'cloth', 'ground', 'missleto', 'depend', 'appl', 'tree', 'farfetch', 'sen', 'said', 'struggl', 'tree', 'mani', 'parasit', 'grow', 'tree', 'languish', 'die', 'sever', 'seedl', 'missleto', 'grow', 'close', 'togeth', 'branch', 'may', 'truli', 'said', 'struggl', 'missleto', 'dissemin', 'bird', 'exist', 'depend', 'bird', 'may', 'metaphor', 'said', 'struggl', 'fruitbear', 'plant', 'order', 'tempt', 'bird', 'devour', 'thu', 'dissemin', 'seed', 'rather', 'plant', 'sever', 'sen', 'pas', 'use', 'conveni', 'sake', 'gener', 'term', 'struggl', 'exist']",b
"['struggl', 'exist', 'inevit', 'follow', 'high', 'rate', 'organ', 'be', 'tend', 'increas', 'everi', 'natur', 'lifetim', 'produc', 'sever', 'egg', 'seed', 'must', 'suffer', 'destruct', 'period', 'life', 'season', 'occasion', 'year', 'otherwis', 'principl', 'geometr', 'increas', 'number', 'would', 'quickli', 'becom', 'inordin', 'great', 'countri', 'could', 'support', 'product', 'henc', 'individu', 'produc', 'possibl', 'surviv', 'must', 'everi', 'case', 'struggl', 'exist', 'either', 'one', 'individu', 'anoth', 'speci', 'individu', 'distinct', 'speci', 'physic', 'condit', 'life', 'doctrin', 'malthu', 'appli', 'manifold', 'forc', 'whole', 'anim', 'veget', 'kingdom', 'case']",b
"['artifici', 'increas', 'food', 'prudenti', 'restraint', 'marriag', 'although', 'speci', 'may', 'increas', 'le', 'rapidli', 'number', 'world', 'would', 'hold', 'except', 'rule', 'everi', 'organ', 'natur', 'increas', 'high', 'rate', 'destroy', 'earth', 'would', 'soon', 'cover', 'progeni', 'singl', 'pair', 'even', 'slowbreed', 'man', 'doubl', 'twentyf', 'year', 'rate', 'thousand', 'year', 'would', 'liter', 'stand', 'room', 'progeni', 'linnæu', 'calcul', 'annual', 'plant', 'produc', 'two', 'seedsand', 'plant', 'unproduct', 'thisand', 'seedl', 'next', 'year', 'produc', 'two', 'twenti', 'year', 'would']",b
"['million', 'plant', 'eleph', 'reckon', 'slowest', 'breeder', 'known', 'anim', 'taken', 'pain', 'estim', 'probabl', 'minimum', 'rate', 'natur', 'increas', 'mark', 'assum', 'breed', 'thirti', 'year', 'old', 'goe', 'breed', 'till', 'nineti', 'year', 'old', 'bring', 'forth', 'three', 'pair', 'young', 'interv', 'end', 'fifth', 'centuri', 'would', 'aliv', 'fifteen', 'million', 'eleph', 'descend', 'first', 'pair', 'better', 'evid', 'subject', 'mere', 'theoret', 'calcul', 'name', 'numer', 'record', 'case', 'astonishingli', 'rapid', 'increas', 'variou', 'anim', 'state', 'natur', 'circumst', 'favour', 'two', 'three', 'follow', 'season', 'still', 'strike', 'evid']",b
"['domest', 'anim', 'mani', 'kind', 'run', 'wild', 'sever', 'part', 'world', 'statement', 'rate', 'increas', 'slowbreed', 'cattl', 'hors', 'south', 'america', 'latterli', 'australia', 'well', 'authent', 'would', 'quit', 'incred', 'plant', 'case', 'could', 'given', 'introduc', 'plant', 'becom', 'common', 'throughout', 'whole', 'island', 'period', 'le', 'ten', 'year', 'sever', 'plant', 'numer', 'wide', 'plain', 'la', 'plata', 'cloth', 'squar', 'leagu', 'surfac', 'almost', 'exclus', 'plant', 'introduc', 'europ', 'plant', 'rang', 'india', 'hear', 'dr', 'falcon', 'cape', 'comorin', 'himalaya', 'import', 'america', 'sinc', 'discoveri']",b
"['case', 'endless', 'instanc', 'could', 'given', 'one', 'suppos', 'fertil', 'anim', 'plant', 'suddenli', 'temporarili', 'increas', 'sensibl', 'degre', 'obviou', 'explan', 'condit', 'life', 'favour', 'consequ', 'le', 'destruct', 'old', 'young', 'nearli', 'young', 'enabl', 'breed', 'case', 'geometr', 'ratio', 'increas', 'result', 'never', 'fail', 'surpris', 'simpli', 'explain', 'extraordinarili', 'rapid', 'increas', 'wide', 'diffus', 'naturalis', 'product', 'new', 'home', 'state', 'natur', 'almost', 'everi', 'plant', 'produc', 'seed', 'amongst', 'anim', 'annual', 'pair', 'henc', 'may', 'confid', 'assert', 'plant', 'anim', 'tend', 'increas', 'geometr']",b
"['ratio', 'would', 'rapidli', 'stock', 'everi', 'station', 'could', 'exist', 'geometr', 'tendenc', 'increas', 'must', 'check', 'destruct', 'period', 'life', 'familiar', 'larger', 'domest', 'anim', 'tend', 'think', 'mislead', 'u', 'see', 'great', 'destruct', 'fall', 'forget', 'thousand', 'annual', 'slaughter', 'food', 'state', 'natur', 'equal', 'number', 'would', 'somehow', 'dispos', 'differ', 'organ', 'annual', 'produc', 'egg', 'seed', 'thousand', 'produc', 'extrem', 'slowbreed', 'would', 'requir', 'year', 'peopl', 'favour', 'condit', 'whole', 'district', 'let', 'ever', 'larg', 'condor', 'lay', 'coupl', 'egg']",b
"['ostrich', 'score', 'yet', 'countri', 'condor', 'may', 'numer', 'two', 'fulmar', 'petrel', 'lay', 'one', 'egg', 'yet', 'believ', 'numer', 'bird', 'world', 'one', 'fli', 'deposit', 'hundr', 'egg', 'anoth', 'like', 'hippobosca', 'singl', 'one', 'differ', 'determin', 'mani', 'individu', 'two', 'speci', 'support', 'district', 'larg', 'number', 'egg', 'import', 'speci', 'depend', 'rapidli', 'fluctuat', 'amount', 'food', 'allow', 'rapidli', 'increas', 'number', 'real', 'import', 'larg', 'number', 'egg', 'seed', 'make', 'much', 'destruct', 'period', 'life', 'period', 'great', 'major', 'case']",b
"['earli', 'one', 'anim', 'way', 'protect', 'egg', 'young', 'small', 'number', 'may', 'produc', 'yet', 'averag', 'stock', 'fulli', 'kept', 'mani', 'egg', 'young', 'destroy', 'mani', 'must', 'produc', 'speci', 'becom', 'extinct', 'would', 'suffic', 'keep', 'full', 'number', 'tree', 'live', 'averag', 'thousand', 'year', 'singl', 'seed', 'produc', 'thousand', 'year', 'suppos', 'seed', 'never', 'destroy', 'could', 'ensur', 'germin', 'fit', 'place', 'case', 'averag', 'number', 'anim', 'plant', 'depend', 'indirectli', 'number', 'egg', 'seed', 'look', 'natur', 'necessari', 'keep', 'forego', 'consider', 'alway']",b
"['mindnev', 'forget', 'everi', 'singl', 'organ', 'around', 'u', 'may', 'said', 'strive', 'utmost', 'increas', 'number', 'live', 'struggl', 'period', 'life', 'heavi', 'destruct', 'inevit', 'fall', 'either', 'young', 'old', 'gener', 'recurr', 'interv', 'lighten', 'check', 'mitig', 'destruct', 'ever', 'littl', 'number', 'speci', 'almost', 'instantan', 'increas', 'amount', 'face', 'natur', 'may', 'compar', 'yield', 'surfac', 'ten', 'thousand', 'sharp', 'wedg', 'pack', 'close', 'togeth', 'driven', 'inward', 'incess', 'blow', 'sometim', 'one', 'wedg', 'struck', 'anoth', 'greater', 'forc', 'check', 'natur', 'tendenc', 'speci', 'increas', 'number', 'obscur', 'look', 'vigor', 'speci', 'much']",b
"['swarm', 'number', 'much', 'tendenc', 'increas', 'still', 'increas', 'know', 'exactli', 'check', 'even', 'one', 'singl', 'instanc', 'surpris', 'one', 'reflect', 'ignor', 'head', 'even', 'regard', 'mankind', 'incompar', 'better', 'known', 'anim', 'subject', 'abli', 'treat', 'sever', 'author', 'shall', 'futur', 'work', 'discus', 'check', 'consider', 'length', 'especi', 'regard', 'feral', 'anim', 'south', 'america', 'make', 'remark', 'recal', 'reader', 'mind', 'chief', 'point', 'egg', 'young', 'anim', 'seem', 'gener', 'suffer', 'invari', 'case', 'plant']",b
"['vast', 'destruct', 'seed', 'observ', 'made', 'believ', 'seedl', 'suffer', 'germin', 'ground', 'alreadi', 'thickli', 'stock', 'plant', 'seedl', 'also', 'destroy', 'vast', 'number', 'variou', 'enemi', 'instanc', 'piec', 'ground', 'three', 'foot', 'long', 'two', 'wide', 'dug', 'clear', 'could', 'choke', 'plant', 'mark', 'seedl', 'nativ', 'weed', 'came', '357', 'le', '295', 'destroy', 'chiefli', 'slug', 'insect', 'turf', 'long', 'mown', 'case', 'would', 'turf', 'close', 'brow', 'quadrup', 'let', 'grow', 'vigor', 'plant', 'gradual', 'kill', 'le', 'vigor', 'though']",b
"['fulli', 'grown', 'plant', 'thu', 'twenti', 'speci', 'grow', 'littl', 'plot', 'turf', 'three', 'foot', 'four', 'nine', 'speci', 'perish', 'speci', 'allow', 'grow', 'freeli', 'amount', 'food', 'speci', 'cours', 'give', 'extrem', 'limit', 'increas', 'frequent', 'obtain', 'food', 'serv', 'prey', 'anim', 'determin', 'averag', 'number', 'speci', 'thu', 'seem', 'littl', 'doubt', 'stock', 'partridg', 'grous', 'hare', 'larg', 'estat', 'depend', 'chiefli', 'destruct', 'vermin', 'one', 'head', 'game', 'shot', 'next', 'twenti', 'year', 'england', 'time', 'vermin', 'destroy', 'would', 'probabl']",b
"['le', 'game', 'present', 'although', 'hundr', 'thousand', 'game', 'anim', 'annual', 'kill', 'hand', 'case', 'eleph', 'rhinocero', 'none', 'destroy', 'beast', 'prey', 'even', 'tiger', 'india', 'rare', 'dare', 'attack', 'young', 'eleph', 'protect', 'dam', 'climat', 'play', 'import', 'part', 'determin', 'averag', 'number', 'speci', 'period', 'season', 'extrem', 'cold', 'drought', 'believ', 'effect', 'check', 'estim', 'winter', '185455', 'destroy', 'fourfifth', 'bird', 'ground', 'tremend', 'destruct', 'rememb', 'ten', 'per', 'cent', 'extraordinarili', 'sever', 'mortal', 'epidem', 'man', 'action', 'climat', 'seem', 'first', 'sight', 'quit', 'independ']",b
"['struggl', 'exist', 'far', 'climat', 'chiefli', 'act', 'reduc', 'food', 'bring', 'sever', 'struggl', 'individu', 'whether', 'distinct', 'speci', 'subsist', 'kind', 'food', 'even', 'climat', 'instanc', 'extrem', 'cold', 'act', 'directli', 'least', 'vigor', 'got', 'least', 'food', 'advanc', 'winter', 'suffer', 'travel', 'south', 'north', 'damp', 'region', 'dri', 'invari', 'see', 'speci', 'gradual', 'get', 'rarer', 'rarer', 'final', 'disappear', 'chang', 'climat', 'conspicu', 'tempt', 'attribut', 'whole', 'effect', 'direct', 'action', 'fals', 'view', 'forget', 'speci', 'even']",b
"['abound', 'constantli', 'suffer', 'enorm', 'destruct', 'period', 'life', 'enemi', 'competitor', 'place', 'food', 'enemi', 'competitor', 'least', 'degre', 'favour', 'slight', 'chang', 'climat', 'increas', 'number', 'area', 'alreadi', 'fulli', 'stock', 'inhabit', 'speci', 'decreas', 'travel', 'southward', 'see', 'speci', 'decreas', 'number', 'may', 'feel', 'sure', 'caus', 'lie', 'quit', 'much', 'speci', 'favour', 'one', 'hurt', 'travel', 'northward', 'somewhat', 'lesser', 'degre', 'number', 'speci', 'kind', 'therefor', 'competitor', 'decreas', 'northward', 'henc', 'go', 'northward', 'ascend', 'mountain']",b
"['far', 'often', 'meet', 'stunt', 'form', 'due', '_directly_', 'injuri', 'action', 'climat', 'proceed', 'southward', 'descend', 'mountain', 'reach', 'arctic', 'region', 'snowcap', 'summit', 'absolut', 'desert', 'struggl', 'life', 'almost', 'exclus', 'element', 'climat', 'act', 'main', 'part', 'indirectli', 'favour', 'speci', 'may', 'clearli', 'see', 'prodigi', 'number', 'plant', 'garden', 'perfectli', 'well', 'endur', 'climat', 'never', 'becom', 'naturalis', 'compet', 'nativ', 'plant', 'resist', 'destruct', 'nativ', 'anim', 'speci', 'owe', 'highli', 'favour', 'circumst', 'increas', 'inordin', 'number', 'small', 'tract', 'epidemicsat', 'least', 'seem', 'gener', 'occur', 'game', 'animalsoften', 'ensu']",b
"['limit', 'check', 'independ', 'struggl', 'life', 'even', 'socal', 'epidem', 'appear', 'due', 'parasit', 'worm', 'caus', 'possibl', 'part', 'facil', 'diffus', 'amongst', 'crowd', 'anim', 'disproportion', 'favour', 'come', 'sort', 'struggl', 'parasit', 'prey', 'hand', 'mani', 'case', 'larg', 'stock', 'individu', 'speci', 'rel', 'number', 'enemi', 'absolut', 'necessari', 'preserv', 'thu', 'easili', 'rais', 'plenti', 'corn', 'rapese', 'etc', 'field', 'seed', 'great', 'excess', 'compar', 'number', 'bird', 'feed', 'bird', 'though', 'superabund', 'food', 'one', 'season', 'increas', 'number']",b
